"Date","Industry","Value"
2011-02-01,"Sporting goods, hobby, book, music",0.583
2011-03-01,"Sporting goods, hobby, book, music",0.5807
2011-04-01,"Sporting goods, hobby, book, music",0.5785
2011-05-01,"Sporting goods, hobby, book, music",0.5776
2011-06-01,"Sporting goods, hobby, book, music",0.579
2011-07-01,"Sporting goods, hobby, book, music",0.5852
2011-08-01,"Sporting goods, hobby, book, music",0.5834
2011-09-01,"Sporting goods, hobby, book, music",0.5853
2011-10-01,"Sporting goods, hobby, book, music",0.5759
2011-11-01,"Sporting goods, hobby, book, music",0.5712
2011-12-01,"Sporting goods, hobby, book, music",0.5584
2012-01-01,"Sporting goods, hobby, book, music",0.5599
2012-02-01,"Sporting goods, hobby, book, music",0.5694
2012-03-01,"Sporting goods, hobby, book, music",0.5779
2012-04-01,"Sporting goods, hobby, book, music",0.5837
2012-05-01,"Sporting goods, hobby, book, music",0.5892
2012-06-01,"Sporting goods, hobby, book, music",0.5945
2012-07-01,"Sporting goods, hobby, book, music",0.5914
2012-08-01,"Sporting goods, hobby, book, music",0.5919
2012-09-01,"Sporting goods, hobby, book, music",0.5892
2012-10-01,"Sporting goods, hobby, book, music",0.584
2012-11-01,"Sporting goods, hobby, book, music",0.5833
2012-12-01,"Sporting goods, hobby, book, music",0.5717
2013-01-01,"Sporting goods, hobby, book, music",0.5883
2013-02-01,"Sporting goods, hobby, book, music",0.5879
2013-03-01,"Sporting goods, hobby, book, music",0.589
2013-04-01,"Sporting goods, hobby, book, music",0.5904
2013-05-01,"Sporting goods, hobby, book, music",0.5919
2013-06-01,"Sporting goods, hobby, book, music",0.5974
2013-07-01,"Sporting goods, hobby, book, music",0.6022
2013-08-01,"Sporting goods, hobby, book, music",0.6069
2013-09-01,"Sporting goods, hobby, book, music",0.6088
2013-10-01,"Sporting goods, hobby, book, music",0.6169
2013-11-01,"Sporting goods, hobby, book, music",0.6187
2013-12-01,"Sporting goods, hobby, book, music",0.6229
2014-01-01,"Sporting goods, hobby, book, music",0.6108
2014-02-01,"Sporting goods, hobby, book, music",0.6053
2014-03-01,"Sporting goods, hobby, book, music",0.6097
2014-04-01,"Sporting goods, hobby, book, music",0.6131
2014-05-01,"Sporting goods, hobby, book, music",0.6144
2014-06-01,"Sporting goods, hobby, book, music",0.6152
2014-07-01,"Sporting goods, hobby, book, music",0.6135
2014-08-01,"Sporting goods, hobby, book, music",0.6171
2014-09-01,"Sporting goods, hobby, book, music",0.6245
2014-10-01,"Sporting goods, hobby, book, music",0.6303
2014-11-01,"Sporting goods, hobby, book, music",0.6326
2014-12-01,"Sporting goods, hobby, book, music",0.6378
2015-01-01,"Sporting goods, hobby, book, music",0.6274
2015-02-01,"Sporting goods, hobby, book, music",0.627
2015-03-01,"Sporting goods, hobby, book, music",0.6264
2015-04-01,"Sporting goods, hobby, book, music",0.6249
2015-05-01,"Sporting goods, hobby, book, music",0.6243
2015-06-01,"Sporting goods, hobby, book, music",0.621
2015-07-01,"Sporting goods, hobby, book, music",0.6236
2015-08-01,"Sporting goods, hobby, book, music",0.6175
2015-09-01,"Sporting goods, hobby, book, music",0.6202
2015-10-01,"Sporting goods, hobby, book, music",0.6174
2015-11-01,"Sporting goods, hobby, book, music",0.6242
2015-12-01,"Sporting goods, hobby, book, music",0.6225
2016-01-01,"Sporting goods, hobby, book, music",0.6244
2016-02-01,"Sporting goods, hobby, book, music",0.6248
2016-03-01,"Sporting goods, hobby, book, music",0.6257
2016-04-01,"Sporting goods, hobby, book, music",0.6195
2016-05-01,"Sporting goods, hobby, book, music",0.6221
2016-06-01,"Sporting goods, hobby, book, music",0.6222
2016-07-01,"Sporting goods, hobby, book, music",0.6217
2016-08-01,"Sporting goods, hobby, book, music",0.6209
2016-09-01,"Sporting goods, hobby, book, music",0.6187
2016-10-01,"Sporting goods, hobby, book, music",0.619
2016-11-01,"Sporting goods, hobby, book, music",0.617
2016-12-01,"Sporting goods, hobby, book, music",0.6148
2017-01-01,"Sporting goods, hobby, book, music",0.6113
2017-02-01,"Sporting goods, hobby, book, music",0.6053
2017-03-01,"Sporting goods, hobby, book, music",0.6037
2017-04-01,"Sporting goods, hobby, book, music",0.6047
1990-01-01,"General merchandise",2.5239
1990-02-01,"General merchandise",2.5024
1990-03-01,"General merchandise",2.5021
1990-04-01,"General merchandise",2.5086
1990-05-01,"General merchandise",2.5051
1990-06-01,"General merchandise",2.5032
1990-07-01,"General merchandise",2.5059
1990-08-01,"General merchandise",2.4953
1990-09-01,"General merchandise",2.49
1990-10-01,"General merchandise",2.4891
1990-11-01,"General merchandise",2.4865
1990-12-01,"General merchandise",2.4789
1991-01-01,"General merchandise",2.4685
1991-02-01,"General merchandise",2.4536
1991-03-01,"General merchandise",2.4418
1991-04-01,"General merchandise",2.4295
1991-05-01,"General merchandise",2.4216
1991-06-01,"General merchandise",2.4182
1991-07-01,"General merchandise",2.4095
1991-08-01,"General merchandise",2.4028
1991-09-01,"General merchandise",2.395
1991-10-01,"General merchandise",2.3875
1991-11-01,"General merchandise",2.3852
1991-12-01,"General merchandise",2.3898
1992-01-01,"General merchandise",2.3976
1992-02-01,"General merchandise",2.3964
1992-03-01,"General merchandise",2.3962
1992-04-01,"General merchandise",2.406
1992-05-01,"General merchandise",2.4183
1992-06-01,"General merchandise",2.425
1992-07-01,"General merchandise",2.4149
1992-08-01,"General merchandise",2.4193
1992-09-01,"General merchandise",2.4236
1992-10-01,"General merchandise",2.4252
1992-11-01,"General merchandise",2.4243
1992-12-01,"General merchandise",2.4305
1993-01-01,"General merchandise",2.4338
1993-02-01,"General merchandise",2.4514
1993-03-01,"General merchandise",2.4469
1993-04-01,"General merchandise",2.4407
1993-05-01,"General merchandise",2.4413
1993-06-01,"General merchandise",2.4417
1993-07-01,"General merchandise",2.4472
1993-08-01,"General merchandise",2.4507
1993-09-01,"General merchandise",2.4565
1993-10-01,"General merchandise",2.4596
1993-11-01,"General merchandise",2.4642
1993-12-01,"General merchandise",2.4582
1994-01-01,"General merchandise",2.4564
1994-02-01,"General merchandise",2.4818
1994-03-01,"General merchandise",2.4894
1994-04-01,"General merchandise",2.4999
1994-05-01,"General merchandise",2.5083
1994-06-01,"General merchandise",2.519
1994-07-01,"General merchandise",2.539
1994-08-01,"General merchandise",2.5578
1994-09-01,"General merchandise",2.5704
1994-10-01,"General merchandise",2.5811
1994-11-01,"General merchandise",2.6275
1994-12-01,"General merchandise",2.6169
1995-01-01,"General merchandise",2.6312
1995-02-01,"General merchandise",2.6281
1995-03-01,"General merchandise",2.5985
1995-04-01,"General merchandise",2.6294
1995-05-01,"General merchandise",2.629
1995-06-01,"General merchandise",2.6391
1995-07-01,"General merchandise",2.6424
1995-08-01,"General merchandise",2.6393
1995-09-01,"General merchandise",2.6434
1995-10-01,"General merchandise",2.6535
1995-11-01,"General merchandise",2.6385
1995-12-01,"General merchandise",2.6351
1996-01-01,"General merchandise",2.6313
1996-02-01,"General merchandise",2.6383
1996-03-01,"General merchandise",2.6459
1996-04-01,"General merchandise",2.634
1996-05-01,"General merchandise",2.6655
1996-06-01,"General merchandise",2.6659
1996-07-01,"General merchandise",2.6654
1996-08-01,"General merchandise",2.6608
1996-09-01,"General merchandise",2.6599
1996-10-01,"General merchandise",2.6721
1996-11-01,"General merchandise",2.6644
1996-12-01,"General merchandise",2.6742
1997-01-01,"General merchandise",2.6453
1997-02-01,"General merchandise",2.6346
1997-03-01,"General merchandise",2.6553
1997-04-01,"General merchandise",2.6536
1997-05-01,"General merchandise",2.6509
1997-06-01,"General merchandise",2.6545
1997-07-01,"General merchandise",2.6565
1997-08-01,"General merchandise",2.6626
1997-09-01,"General merchandise",2.6575
1997-10-01,"General merchandise",2.6669
1997-11-01,"General merchandise",2.6816
1997-12-01,"General merchandise",2.6925
1998-01-01,"General merchandise",2.6721
1998-02-01,"General merchandise",2.6665
1998-03-01,"General merchandise",2.6632
1998-04-01,"General merchandise",2.6653
1998-05-01,"General merchandise",2.678
1998-06-01,"General merchandise",2.6805
1998-07-01,"General merchandise",2.684
1998-08-01,"General merchandise",2.6893
1998-09-01,"General merchandise",2.7054
1998-10-01,"General merchandise",2.7102
1998-11-01,"General merchandise",2.7173
1998-12-01,"General merchandise",2.7187
1999-01-01,"General merchandise",2.7378
1999-02-01,"General merchandise",2.7339
1999-03-01,"General merchandise",2.7443
1999-04-01,"General merchandise",2.7524
1999-05-01,"General merchandise",2.7472
1999-06-01,"General merchandise",2.7528
1999-07-01,"General merchandise",2.7571
1999-08-01,"General merchandise",2.7568
1999-09-01,"General merchandise",2.7546
1999-10-01,"General merchandise",2.7611
1999-11-01,"General merchandise",2.7515
1999-12-01,"General merchandise",2.7896
2000-01-01,"General merchandise",2.8102
2000-02-01,"General merchandise",2.7967
2000-03-01,"General merchandise",2.7956
2000-04-01,"General merchandise",2.8341
2000-05-01,"General merchandise",2.796
2000-06-01,"General merchandise",2.7965
2000-07-01,"General merchandise",2.8057
2000-08-01,"General merchandise",2.8232
2000-09-01,"General merchandise",2.8304
2000-10-01,"General merchandise",2.8354
2000-11-01,"General merchandise",2.8493
2000-12-01,"General merchandise",2.8641
2001-01-01,"General merchandise",2.8405
2001-02-01,"General merchandise",2.8464
2001-03-01,"General merchandise",2.8457
2001-04-01,"General merchandise",2.8392
2001-05-01,"General merchandise",2.8539
2001-06-01,"General merchandise",2.8564
2001-07-01,"General merchandise",2.8426
2001-08-01,"General merchandise",2.8382
2001-09-01,"General merchandise",2.8413
2001-10-01,"General merchandise",2.8447
2001-11-01,"General merchandise",2.8323
2001-12-01,"General merchandise",2.8173
2002-01-01,"General merchandise",2.7999
2002-02-01,"General merchandise",2.8243
2002-03-01,"General merchandise",2.8299
2002-04-01,"General merchandise",2.8512
2002-05-01,"General merchandise",2.8314
2002-06-01,"General merchandise",2.8243
2002-07-01,"General merchandise",2.8213
2002-08-01,"General merchandise",2.7833
2002-09-01,"General merchandise",2.7849
2002-10-01,"General merchandise",2.7906
2002-11-01,"General merchandise",2.8016
2002-12-01,"General merchandise",2.8173
2003-01-01,"General merchandise",2.8088
2003-02-01,"General merchandise",2.8154
2003-03-01,"General merchandise",2.8099
2003-04-01,"General merchandise",2.8168
2003-05-01,"General merchandise",2.8054
2003-06-01,"General merchandise",2.8028
2003-07-01,"General merchandise",2.8135
2003-08-01,"General merchandise",2.8374
2003-09-01,"General merchandise",2.8451
2003-10-01,"General merchandise",2.8418
2003-11-01,"General merchandise",2.8378
2003-12-01,"General merchandise",2.8423
2004-01-01,"General merchandise",2.8343
2004-02-01,"General merchandise",2.8332
2004-03-01,"General merchandise",2.8363
2004-04-01,"General merchandise",2.8407
2004-05-01,"General merchandise",2.8463
2004-06-01,"General merchandise",2.8713
2004-07-01,"General merchandise",2.8608
2004-08-01,"General merchandise",2.8665
2004-09-01,"General merchandise",2.873
2004-10-01,"General merchandise",2.8875
2004-11-01,"General merchandise",2.9017
2004-12-01,"General merchandise",2.9096
2005-01-01,"General merchandise",2.9064
2005-02-01,"General merchandise",2.9164
2005-03-01,"General merchandise",2.9083
2005-04-01,"General merchandise",2.9239
2005-05-01,"General merchandise",2.9238
2005-06-01,"General merchandise",2.931
2005-07-01,"General merchandise",2.9411
2005-08-01,"General merchandise",2.947
2005-09-01,"General merchandise",2.9521
2005-10-01,"General merchandise",2.9473
2005-11-01,"General merchandise",2.969
2005-12-01,"General merchandise",2.9482
2006-01-01,"General merchandise",2.9454
2006-02-01,"General merchandise",2.9463
2006-03-01,"General merchandise",2.9656
2006-04-01,"General merchandise",2.9466
2006-05-01,"General merchandise",2.9326
2006-06-01,"General merchandise",2.9219
2006-07-01,"General merchandise",2.9157
2006-08-01,"General merchandise",2.9205
2006-09-01,"General merchandise",2.9286
2006-10-01,"General merchandise",2.9415
2006-11-01,"General merchandise",2.9445
2006-12-01,"General merchandise",2.9336
2007-01-01,"General merchandise",2.9733
2007-02-01,"General merchandise",2.9876
2007-03-01,"General merchandise",3.0271
2007-04-01,"General merchandise",3.0033
2007-05-01,"General merchandise",3.0238
2007-06-01,"General merchandise",3.0164
2007-07-01,"General merchandise",3.0163
2007-08-01,"General merchandise",3.013
2007-09-01,"General merchandise",3.0316
2007-10-01,"General merchandise",3.0441
2007-11-01,"General merchandise",3.0524
2007-12-01,"General merchandise",3.0623
2008-01-01,"General merchandise",3.0673
2008-02-01,"General merchandise",3.0608
2008-03-01,"General merchandise",3.0601
2008-04-01,"General merchandise",3.0462
2008-05-01,"General merchandise",3.0284
2008-06-01,"General merchandise",3.0267
2008-07-01,"General merchandise",3.0342
2008-08-01,"General merchandise",3.0238
2008-09-01,"General merchandise",3.0105
2008-10-01,"General merchandise",2.9957
2008-11-01,"General merchandise",2.9829
2008-12-01,"General merchandise",2.9887
2009-01-01,"General merchandise",2.9759
2009-02-01,"General merchandise",2.9646
2009-03-01,"General merchandise",2.9775
2009-04-01,"General merchandise",2.9701
2009-05-01,"General merchandise",2.9834
2009-06-01,"General merchandise",2.9799
2009-07-01,"General merchandise",2.972
2009-08-01,"General merchandise",2.9687
2009-09-01,"General merchandise",2.9609
2009-10-01,"General merchandise",2.954
2009-11-01,"General merchandise",2.9518
2009-12-01,"General merchandise",2.9207
2010-01-01,"General merchandise",2.9446
2010-02-01,"General merchandise",2.9576
2010-03-01,"General merchandise",2.9711
2010-04-01,"General merchandise",2.9639
2010-05-01,"General merchandise",2.9818
2010-06-01,"General merchandise",3.003
2010-07-01,"General merchandise",3.0265
2010-08-01,"General merchandise",3.0268
2010-09-01,"General merchandise",3.0305
2010-10-01,"General merchandise",3.0324
2010-11-01,"General merchandise",3.0139
2010-12-01,"General merchandise",3.0183
2011-01-01,"General merchandise",3.0465
2011-02-01,"General merchandise",3.0663
2011-03-01,"General merchandise",3.044
2011-04-01,"General merchandise",3.0761
2011-05-01,"General merchandise",3.0716
2011-06-01,"General merchandise",3.0872
2011-07-01,"General merchandise",3.0964
2011-08-01,"General merchandise",3.0964
2011-09-01,"General merchandise",3.0996
2011-10-01,"General merchandise",3.1032
2011-11-01,"General merchandise",3.1137
2011-12-01,"General merchandise",3.1203
2012-01-01,"General merchandise",3.1594
2012-02-01,"General merchandise",3.1099
2012-03-01,"General merchandise",3.073
2012-04-01,"General merchandise",3.0852
2012-05-01,"General merchandise",3.0747
2012-06-01,"General merchandise",3.0531
2012-07-01,"General merchandise",3.0427
2012-08-01,"General merchandise",3.037
2012-09-01,"General merchandise",3.0359
2012-10-01,"General merchandise",3.0365
2012-11-01,"General merchandise",3.0368
2012-12-01,"General merchandise",3.0313
2013-01-01,"General merchandise",3.0283
2013-02-01,"General merchandise",3.0307
2013-03-01,"General merchandise",3.0281
2013-04-01,"General merchandise",3.0445
2013-05-01,"General merchandise",3.056
2013-06-01,"General merchandise",3.0587
2013-07-01,"General merchandise",3.0635
2013-08-01,"General merchandise",3.0678
2013-09-01,"General merchandise",3.0754
2013-10-01,"General merchandise",3.0774
2013-11-01,"General merchandise",3.0866
2013-12-01,"General merchandise",3.0928
2014-01-01,"General merchandise",3.0959
2014-02-01,"General merchandise",3.0928
2014-03-01,"General merchandise",3.0855
2014-04-01,"General merchandise",3.0901
2014-05-01,"General merchandise",3.1005
2014-06-01,"General merchandise",3.1018
2014-07-01,"General merchandise",3.1077
2014-08-01,"General merchandise",3.1125
2014-09-01,"General merchandise",3.1067
2014-10-01,"General merchandise",3.1102
2014-11-01,"General merchandise",3.11
2014-12-01,"General merchandise",3.1135
2015-01-01,"General merchandise",3.1148
2015-02-01,"General merchandise",3.1105
2015-03-01,"General merchandise",3.1135
2015-04-01,"General merchandise",3.1202
2015-05-01,"General merchandise",3.1265
2015-06-01,"General merchandise",3.1353
2015-07-01,"General merchandise",3.1399
2015-08-01,"General merchandise",3.1363
2015-09-01,"General merchandise",3.1416
2015-10-01,"General merchandise",3.1456
2015-11-01,"General merchandise",3.1502
2015-12-01,"General merchandise",3.143
2016-01-01,"General merchandise",3.1444
2016-02-01,"General merchandise",3.1537
2016-03-01,"General merchandise",3.1598
2016-04-01,"General merchandise",3.158
2016-05-01,"General merchandise",3.16
2016-06-01,"General merchandise",3.1665
2016-07-01,"General merchandise",3.172
2016-08-01,"General merchandise",3.1802
2016-09-01,"General merchandise",3.1886
2016-10-01,"General merchandise",3.1986
2016-11-01,"General merchandise",3.1912
2016-12-01,"General merchandise",3.1802
2017-01-01,"General merchandise",3.1674
2017-02-01,"General merchandise",3.1515
2017-03-01,"General merchandise",3.1199
2017-04-01,"General merchandise",3.1274
1990-01-01,"Miscellaneous store retailers",0.7327
1990-02-01,"Miscellaneous store retailers",0.7348
1990-03-01,"Miscellaneous store retailers",0.7373
1990-04-01,"Miscellaneous store retailers",0.7462
1990-05-01,"Miscellaneous store retailers",0.7398
1990-06-01,"Miscellaneous store retailers",0.7403
1990-07-01,"Miscellaneous store retailers",0.7377
1990-08-01,"Miscellaneous store retailers",0.7382
1990-09-01,"Miscellaneous store retailers",0.7386
1990-10-01,"Miscellaneous store retailers",0.7367
1990-11-01,"Miscellaneous store retailers",0.7379
1990-12-01,"Miscellaneous store retailers",0.7369
1991-01-01,"Miscellaneous store retailers",0.7369
1991-02-01,"Miscellaneous store retailers",0.7355
1991-03-01,"Miscellaneous store retailers",0.7375
1991-04-01,"Miscellaneous store retailers",0.733
1991-05-01,"Miscellaneous store retailers",0.7354
1991-06-01,"Miscellaneous store retailers",0.732
1991-07-01,"Miscellaneous store retailers",0.7337
1991-08-01,"Miscellaneous store retailers",0.733
1991-09-01,"Miscellaneous store retailers",0.7347
1991-10-01,"Miscellaneous store retailers",0.7347
1991-11-01,"Miscellaneous store retailers",0.7349
1991-12-01,"Miscellaneous store retailers",0.7344
1992-01-01,"Miscellaneous store retailers",0.7377
1992-02-01,"Miscellaneous store retailers",0.7395
1992-03-01,"Miscellaneous store retailers",0.7397
1992-04-01,"Miscellaneous store retailers",0.7396
1992-05-01,"Miscellaneous store retailers",0.7376
1992-06-01,"Miscellaneous store retailers",0.7375
1992-07-01,"Miscellaneous store retailers",0.7369
1992-08-01,"Miscellaneous store retailers",0.7361
1992-09-01,"Miscellaneous store retailers",0.735
1992-10-01,"Miscellaneous store retailers",0.7353
1992-11-01,"Miscellaneous store retailers",0.7343
1992-12-01,"Miscellaneous store retailers",0.727
1993-01-01,"Miscellaneous store retailers",0.7388
1993-02-01,"Miscellaneous store retailers",0.7441
1993-03-01,"Miscellaneous store retailers",0.7412
1993-04-01,"Miscellaneous store retailers",0.7436
1993-05-01,"Miscellaneous store retailers",0.747
1993-06-01,"Miscellaneous store retailers",0.7503
1993-07-01,"Miscellaneous store retailers",0.7534
1993-08-01,"Miscellaneous store retailers",0.757
1993-09-01,"Miscellaneous store retailers",0.758
1993-10-01,"Miscellaneous store retailers",0.7624
1993-11-01,"Miscellaneous store retailers",0.7647
1993-12-01,"Miscellaneous store retailers",0.7688
1994-01-01,"Miscellaneous store retailers",0.771
1994-02-01,"Miscellaneous store retailers",0.7715
1994-03-01,"Miscellaneous store retailers",0.7816
1994-04-01,"Miscellaneous store retailers",0.7821
1994-05-01,"Miscellaneous store retailers",0.7839
1994-06-01,"Miscellaneous store retailers",0.7941
1994-07-01,"Miscellaneous store retailers",0.8012
1994-08-01,"Miscellaneous store retailers",0.7991
1994-09-01,"Miscellaneous store retailers",0.8073
1994-10-01,"Miscellaneous store retailers",0.8132
1994-11-01,"Miscellaneous store retailers",0.8183
1994-12-01,"Miscellaneous store retailers",0.82
1995-01-01,"Miscellaneous store retailers",0.8233
1995-02-01,"Miscellaneous store retailers",0.8273
1995-03-01,"Miscellaneous store retailers",0.8331
1995-04-01,"Miscellaneous store retailers",0.8385
1995-05-01,"Miscellaneous store retailers",0.8398
1995-06-01,"Miscellaneous store retailers",0.8403
1995-07-01,"Miscellaneous store retailers",0.8423
1995-08-01,"Miscellaneous store retailers",0.8438
1995-09-01,"Miscellaneous store retailers",0.8471
1995-10-01,"Miscellaneous store retailers",0.8467
1995-11-01,"Miscellaneous store retailers",0.8507
1995-12-01,"Miscellaneous store retailers",0.8541
1996-01-01,"Miscellaneous store retailers",0.851
1996-02-01,"Miscellaneous store retailers",0.8585
1996-03-01,"Miscellaneous store retailers",0.8602
1996-04-01,"Miscellaneous store retailers",0.8641
1996-05-01,"Miscellaneous store retailers",0.8688
1996-06-01,"Miscellaneous store retailers",0.8734
1996-07-01,"Miscellaneous store retailers",0.8789
1996-08-01,"Miscellaneous store retailers",0.8807
1996-09-01,"Miscellaneous store retailers",0.8847
1996-10-01,"Miscellaneous store retailers",0.8876
1996-11-01,"Miscellaneous store retailers",0.8896
1996-12-01,"Miscellaneous store retailers",0.893
1997-01-01,"Miscellaneous store retailers",0.8926
1997-02-01,"Miscellaneous store retailers",0.9014
1997-03-01,"Miscellaneous store retailers",0.9054
1997-04-01,"Miscellaneous store retailers",0.9057
1997-05-01,"Miscellaneous store retailers",0.9086
1997-06-01,"Miscellaneous store retailers",0.9134
1997-07-01,"Miscellaneous store retailers",0.914
1997-08-01,"Miscellaneous store retailers",0.921
1997-09-01,"Miscellaneous store retailers",0.9193
1997-10-01,"Miscellaneous store retailers",0.925
1997-11-01,"Miscellaneous store retailers",0.9273
1997-12-01,"Miscellaneous store retailers",0.9301
1998-01-01,"Miscellaneous store retailers",0.9333
1998-02-01,"Miscellaneous store retailers",0.937
1998-03-01,"Miscellaneous store retailers",0.9364
1998-04-01,"Miscellaneous store retailers",0.942
1998-05-01,"Miscellaneous store retailers",0.9457
1998-06-01,"Miscellaneous store retailers",0.9481
1998-07-01,"Miscellaneous store retailers",0.9544
1998-08-01,"Miscellaneous store retailers",0.9556
1998-09-01,"Miscellaneous store retailers",0.9581
1998-10-01,"Miscellaneous store retailers",0.9588
1998-11-01,"Miscellaneous store retailers",0.9638
1998-12-01,"Miscellaneous store retailers",0.9667
1999-01-01,"Miscellaneous store retailers",0.9679
1999-02-01,"Miscellaneous store retailers",0.9698
1999-03-01,"Miscellaneous store retailers",0.9732
1999-04-01,"Miscellaneous store retailers",0.979
1999-05-01,"Miscellaneous store retailers",0.9867
1999-06-01,"Miscellaneous store retailers",0.9864
1999-07-01,"Miscellaneous store retailers",0.9881
1999-08-01,"Miscellaneous store retailers",0.9911
1999-09-01,"Miscellaneous store retailers",0.9925
1999-10-01,"Miscellaneous store retailers",0.9946
1999-11-01,"Miscellaneous store retailers",0.9952
1999-12-01,"Miscellaneous store retailers",0.9973
2000-01-01,"Miscellaneous store retailers",0.997
2000-02-01,"Miscellaneous store retailers",0.9981
2000-03-01,"Miscellaneous store retailers",0.9997
2000-04-01,"Miscellaneous store retailers",1.0047
2000-05-01,"Miscellaneous store retailers",1.0097
2000-06-01,"Miscellaneous store retailers",1.0112
2000-07-01,"Miscellaneous store retailers",1.012
2000-08-01,"Miscellaneous store retailers",1.0122
2000-09-01,"Miscellaneous store retailers",1.0116
2000-10-01,"Miscellaneous store retailers",1.0091
2000-11-01,"Miscellaneous store retailers",1.008
2000-12-01,"Miscellaneous store retailers",1.0107
2001-01-01,"Miscellaneous store retailers",1.0137
2001-02-01,"Miscellaneous store retailers",1.0131
2001-03-01,"Miscellaneous store retailers",1.0105
2001-04-01,"Miscellaneous store retailers",1.0026
2001-05-01,"Miscellaneous store retailers",0.9955
2001-06-01,"Miscellaneous store retailers",0.9879
2001-07-01,"Miscellaneous store retailers",0.9876
2001-08-01,"Miscellaneous store retailers",0.9859
2001-09-01,"Miscellaneous store retailers",0.9835
2001-10-01,"Miscellaneous store retailers",0.9816
2001-11-01,"Miscellaneous store retailers",0.9807
2001-12-01,"Miscellaneous store retailers",0.9775
2002-01-01,"Miscellaneous store retailers",0.9711
2002-02-01,"Miscellaneous store retailers",0.9685
2002-03-01,"Miscellaneous store retailers",0.9653
2002-04-01,"Miscellaneous store retailers",0.962
2002-05-01,"Miscellaneous store retailers",0.9607
2002-06-01,"Miscellaneous store retailers",0.9606
2002-07-01,"Miscellaneous store retailers",0.9586
2002-08-01,"Miscellaneous store retailers",0.9573
2002-09-01,"Miscellaneous store retailers",0.9559
2002-10-01,"Miscellaneous store retailers",0.9548
2002-11-01,"Miscellaneous store retailers",0.9514
2002-12-01,"Miscellaneous store retailers",0.9505
2003-01-01,"Miscellaneous store retailers",0.9443
2003-02-01,"Miscellaneous store retailers",0.9413
2003-03-01,"Miscellaneous store retailers",0.9384
2003-04-01,"Miscellaneous store retailers",0.937
2003-05-01,"Miscellaneous store retailers",0.9338
2003-06-01,"Miscellaneous store retailers",0.9295
2003-07-01,"Miscellaneous store retailers",0.929
2003-08-01,"Miscellaneous store retailers",0.9264
2003-09-01,"Miscellaneous store retailers",0.9251
2003-10-01,"Miscellaneous store retailers",0.9272
2003-11-01,"Miscellaneous store retailers",0.9237
2003-12-01,"Miscellaneous store retailers",0.9177
2004-01-01,"Miscellaneous store retailers",0.9197
2004-02-01,"Miscellaneous store retailers",0.9128
2004-03-01,"Miscellaneous store retailers",0.9164
2004-04-01,"Miscellaneous store retailers",0.9153
2004-05-01,"Miscellaneous store retailers",0.9135
2004-06-01,"Miscellaneous store retailers",0.9171
2004-07-01,"Miscellaneous store retailers",0.9134
2004-08-01,"Miscellaneous store retailers",0.9099
2004-09-01,"Miscellaneous store retailers",0.9088
2004-10-01,"Miscellaneous store retailers",0.9142
2004-11-01,"Miscellaneous store retailers",0.907
2004-12-01,"Miscellaneous store retailers",0.9057
2005-01-01,"Miscellaneous store retailers",0.9052
2005-02-01,"Miscellaneous store retailers",0.9043
2005-03-01,"Miscellaneous store retailers",0.9013
2005-04-01,"Miscellaneous store retailers",0.9024
2005-05-01,"Miscellaneous store retailers",0.9026
2005-06-01,"Miscellaneous store retailers",0.9068
2005-07-01,"Miscellaneous store retailers",0.8993
2005-08-01,"Miscellaneous store retailers",0.9003
2005-09-01,"Miscellaneous store retailers",0.8977
2005-10-01,"Miscellaneous store retailers",0.894
2005-11-01,"Miscellaneous store retailers",0.8887
2005-12-01,"Miscellaneous store retailers",0.8902
2006-01-01,"Miscellaneous store retailers",0.8922
2006-02-01,"Miscellaneous store retailers",0.8911
2006-03-01,"Miscellaneous store retailers",0.8928
2006-04-01,"Miscellaneous store retailers",0.8899
2006-05-01,"Miscellaneous store retailers",0.8859
2006-06-01,"Miscellaneous store retailers",0.8802
2006-07-01,"Miscellaneous store retailers",0.8774
2006-08-01,"Miscellaneous store retailers",0.8741
2006-09-01,"Miscellaneous store retailers",0.8728
2006-10-01,"Miscellaneous store retailers",0.873
2006-11-01,"Miscellaneous store retailers",0.8727
2006-12-01,"Miscellaneous store retailers",0.8751
2007-01-01,"Miscellaneous store retailers",0.8706
2007-02-01,"Miscellaneous store retailers",0.8702
2007-03-01,"Miscellaneous store retailers",0.8709
2007-04-01,"Miscellaneous store retailers",0.8661
2007-05-01,"Miscellaneous store retailers",0.8664
2007-06-01,"Miscellaneous store retailers",0.8666
2007-07-01,"Miscellaneous store retailers",0.8676
2007-08-01,"Miscellaneous store retailers",0.8654
2007-09-01,"Miscellaneous store retailers",0.8665
2007-10-01,"Miscellaneous store retailers",0.8618
2007-11-01,"Miscellaneous store retailers",0.8592
2007-12-01,"Miscellaneous store retailers",0.861
2008-01-01,"Miscellaneous store retailers",0.8641
2008-02-01,"Miscellaneous store retailers",0.8563
2008-03-01,"Miscellaneous store retailers",0.8535
2008-04-01,"Miscellaneous store retailers",0.8531
2008-05-01,"Miscellaneous store retailers",0.8478
2008-06-01,"Miscellaneous store retailers",0.8451
2008-07-01,"Miscellaneous store retailers",0.843
2008-08-01,"Miscellaneous store retailers",0.839
2008-09-01,"Miscellaneous store retailers",0.837
2008-10-01,"Miscellaneous store retailers",0.8364
2008-11-01,"Miscellaneous store retailers",0.8268
2008-12-01,"Miscellaneous store retailers",0.8142
